omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.53861,14.42936,0.31056,1.30647,0.58503,0.97272,0.48846,0.58828,-0.21918,-0.4742,-0.67687,0.78081
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.23713,13.29202,-1.66913,1.42951,1.36912,0.14382,1.79542,-0.63762,-0.12759,-0.02402,0.39784,0.93666
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.28129,14.5025,-1.98406,1.49037,0.76233,0.70724,1.59852,-0.20241,0.52995,0.16696,0.32582,-0.59333
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.13758,14.99563,-3.43103,1.18417,0.18387,0.52255,1.34441,0.61716,0.91652,-0.16807,0.66328,0.22622
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.51561,13.05801,-0.74234,1.08951,1.03883,0.60058,0.36062,0.04214,-0.56751,-0.29251,0.58898,0.59263
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.23567,14.38281,-1.21999,0.74032,0.24473,0.55073,0.09699,-0.00994,-0.46651,0.93937,0.92534,0.41103
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.77254,14.47526,-3.08041,0.63993,0.10087,0.60201,1.23903,0.37273,0.20731,0.05763,0.65614,-0.18064
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.33305,13.15854,-3.38267,1.42606,0.60167,0.4094,0.83378,0.15412,0.58287,-0.33593,0.12962,-0.04494
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.47895,13.31721,0.99154,1.21782,0.00837,0.76636,1.67846,-0.68544,0.06093,-0.2458,0.26957,0.80456
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.39412,14.25492,0.21781,0.8501,0.97157,0.39911,0.36342,-0.3397,0.9463,0.83286,-0.39579,0.19695
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.13195,13.24977,0.48838,0.84222,0.47849,0.42991,1.23352,0.13459,0.41763,-0.90351,-0.50456,-0.91167
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.08059,13.44463,0.05858,0.89621,1.3421,0.80989,0.15174,-0.82103,0.62209,-0.39688,-0.63162,-0.50623
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.0712,13.25858,-0.13719,1.43111,1.25436,0.58561,0.29367,0.31946,-0.00854,-0.63706,0.11524,-0.01707
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.55809,13.71704,-1.91267,0.92788,0.1638,0.91648,0.87658,0.11805,0.69584,-0.48007,0.30493,0.36172
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.79736,14.14326,-2.38361,0.81159,0.06272,0.9082,0.8848,0.18343,-0.94266,0.26594,-0.63247,-0.02701
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.50387,13.01066,0.72072,1.41876,0.17496,0.65462,0.23738,-0.03189,0.00934,-0.38945,-0.11106,0.46574
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.41452,13.8236,-2.44459,0.63907,0.83348,0.29764,0.53782,-0.0086,-0.4454,0.06706,0.71579,-0.38427
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.07381,13.3025,-2.82993,0.55354,0.47439,0.89351,1.34717,-0.51699,0.35473,0.42926,-0.22629,0.18564
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.19335,14.1567,0.47856,0.69697,0.64618,0.05677,0.33108,0.26626,0.17891,-0.16373,0.56056,-0.89224
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.22997,14.58215,0.66342,1.27392,0.44219,0.86024,0.78419,-0.44795,0.96327,-0.00763,-0.55727,-0.62261
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.8691,13.09994,-2.33638,0.93602,0.4519,0.10821,0.65458,0.17722,0.12075,-0.63306,0.16122,-0.97022
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.96102,13.94295,-2.33384,0.69694,0.34714,0.89824,0.77232,0.77595,-0.83082,-0.35967,-0.2227,0.86672
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.45311,14.78389,-1.1746,0.72465,0.91562,0.83116,1.79685,-0.01168,0.86682,0.69784,-0.61836,0.99437
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.49088,13.23974,-2.81154,0.8859,0.42763,0.97566,1.14016,-0.10937,-0.18115,0.26989,-0.01234,-0.22919
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.97823,13.92714,-1.90477,0.58469,1.44319,0.25569,1.68594,0.27008,-0.79603,-0.36294,-0.65055,0.73815
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.4686,13.84014,-1.82036,1.44235,0.23653,0.80885,1.74614,-0.22255,0.40506,0.03257,-0.8122,-0.19831
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.82063,13.18667,-2.76516,0.51281,0.4803,0.44891,1.82466,-0.35529,-0.70207,-0.77219,-0.28241,-0.8708
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.66478,14.49489,-2.0152,1.30258,0.10793,0.77528,1.12996,-0.66125,-0.74148,-0.68495,0.73841,-0.85599
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.80078,13.08215,-0.56011,0.6477,0.18962,0.22014,1.34972,-0.52653,0.77264,-0.92622,-0.41458,-0.54716
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.1204,14.64967,0.29695,0.94383,1.417,0.76379,0.18881,0.21855,-0.2786,0.18792,-0.49394,0.33275
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.32117,13.44608,0.75894,0.87427,0.3857,0.7853,0.35067,0.4223,-0.42211,0.02011,0.44271,-0.35082
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.83754,14.22596,-2.51042,0.58434,0.54279,0.84182,0.48425,-0.94123,0.84629,0.11262,0.27512,-0.17692
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.23626,14.52087,0.78565,1.41868,1.21707,0.98244,0.8709,0.02403,0.09511,0.22037,0.51793,-0.66213
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.68364,14.43257,-2.27759,1.21675,1.16654,0.36325,0.57488,0.83223,-0.06109,-0.28291,0.78167,-0.87173
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.26293,13.63432,0.25465,0.79229,1.20002,0.31124,0.5169,0.50166,-0.01298,0.61808,0.21751,-0.26012
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.45227,13.7623,-2.87259,0.64581,1.44634,0.0578,1.25469,-0.33964,-0.19259,-0.05094,0.02774,-0.56119
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.76069,13.41378,-0.45749,1.00688,0.65948,0.5238,1.19715,-0.16899,0.85014,-0.44636,-0.81351,-0.23966
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.70904,14.20056,-2.45309,1.49633,1.10286,0.43541,0.14328,0.48816,0.99698,0.63556,-0.83055,0.86765
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.5565,14.99213,-0.91695,1.19391,1.48731,0.05653,1.84589,-0.98158,-0.97817,-0.37243,-0.98368,-0.15345
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.20429,14.54878,-0.5948,0.94233,0.29553,0.0808,1.76787,-0.84028,0.30641,-0.62755,-0.697,0.58497
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.56273,14.0235,-3.18985,1.19023,0.15306,0.6248,1.8536,0.17647,-0.98787,-0.32232,0.50934,0.64042
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.73287,14.03154,-3.32749,0.97299,1.17584,0.74776,0.28045,0.00412,-0.60849,0.33649,-0.70692,-0.12024
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.57212,14.84388,-3.44471,1.22912,0.92737,0.37667,1.91553,0.531,0.36872,-0.21915,0.58601,-0.11852
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.90292,14.70716,-0.66669,1.44446,1.47798,0.70597,0.85913,0.04276,-0.52443,-0.67169,-0.56281,-0.79226
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.68165,13.64524,-1.86414,1.40323,0.92517,0.29456,0.46785,-0.68577,-0.33546,-0.57327,-0.76057,-0.95226
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.4407,13.55782,-3.21114,1.45608,0.24101,0.04291,0.50543,-0.7167,-0.14868,0.37532,-0.77894,-0.12367
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.16596,13.09635,0.02774,0.58103,1.4667,0.62638,1.78975,0.39076,-0.22667,-0.97716,-0.72632,0.5593
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.08508,14.27532,-1.58623,1.39597,0.44039,0.94276,1.99465,0.62876,-0.09854,-0.44269,0.877,0.89028
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.16431,14.03104,0.87025,0.51698,0.03751,0.1221,1.11637,0.20519,0.50209,0.36344,-0.86259,0.10249
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.40079,13.94747,-2.86507,1.14844,0.532,0.64408,1.81726,0.96321,-0.7297,0.30298,-0.73125,0.1146
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.43156,13.74556,-3.00382,0.54134,0.41864,0.56707,0.85021,0.97904,0.45862,0.24185,-0.31444,0.17358
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.10976,14.11414,-2.77733,1.08648,1.40937,0.526,1.56867,-0.94913,0.08859,-0.73194,0.98224,-0.19483
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.7405,13.13954,0.60158,0.92913,0.82457,0.40679,1.04736,0.35732,0.2344,0.05475,-0.13441,0.07582
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.8111,14.7889,0.68319,0.58731,0.39799,0.93561,0.49946,-0.21994,-0.78653,0.92293,-0.81377,0.22569
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.84201,13.96879,0.36892,0.93806,1.288,0.05399,0.77063,0.31552,0.09854,-0.85481,0.38469,-0.69645
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.3691,13.89984,-2.1045,0.749,0.26451,0.64749,1.91962,0.42083,-0.65181,-0.0439,0.25543,0.2437
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.94357,13.55748,-3.46998,0.72426,1.1951,0.49036,0.95353,-0.45891,-0.69454,0.42161,0.78099,-0.80337
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.13434,13.49883,-2.89239,0.66216,0.00535,0.69782,0.62497,0.67583,-0.71545,-0.90596,-0.64021,-0.09086
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.10708,14.02557,-0.07306,1.28725,1.43025,0.06987,1.85626,-0.49514,-0.88331,0.87235,-0.7439,0.82612
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.74497,14.48463,0.88744,1.40811,0.39607,0.28502,1.99274,0.40269,0.69459,-0.64457,0.45184,-0.58285
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.46459,13.06168,-2.24093,1.31014,0.70614,0.10016,0.79031,0.37141,0.31708,-0.89425,-0.29291,-0.08014
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.90514,14.50657,-0.70776,1.00367,1.14386,0.30722,1.95321,0.8697,-0.36489,-0.03218,0.94461,-0.36562
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.86191,13.37354,-2.68262,1.11705,1.4021,0.85927,0.41347,-0.79213,0.77321,-0.8862,-0.34766,-0.85487
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.99393,13.39812,-2.25179,1.28713,0.18489,0.24809,0.84601,0.11745,0.06765,-0.38754,0.51703,-0.70921
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.2537,14.38302,0.03903,1.42796,0.04723,0.33978,0.48473,-0.76653,0.30636,0.19998,0.76453,-0.27527
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.25711,13.60516,-0.97983,0.52664,0.2337,0.02645,1.93362,-0.90297,0.15254,0.37237,0.06192,-0.10239
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.82855,14.98689,-2.14634,1.10831,1.41972,0.59141,0.55869,-0.38119,0.8764,-0.95525,-0.65172,-0.08298
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.58667,13.49566,0.31313,1.24382,1.19471,0.70525,0.97858,-0.92916,-0.74202,0.5933,-0.46176,0.08098
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.45609,13.70012,-1.53299,1.44373,0.13596,0.33439,1.50023,-0.99503,-0.9975,0.00572,-0.37478,-0.28597
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.5334,13.4104,0.08786,1.48885,0.63256,0.88493,0.39595,-0.14707,0.17867,0.31178,-0.19311,-0.35797
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.16385,14.41717,-1.23809,0.99778,0.41844,0.76754,1.09077,0.13809,-0.36679,-0.05668,-0.16228,0.97277
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.79675,14.99774,0.36753,1.30097,0.63135,0.17586,0.59737,-0.69588,0.29927,-0.67999,-0.31577,-0.9922
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.72727,14.18737,0.54423,0.78944,0.43561,0.14711,0.86371,-0.03142,0.62302,-0.30044,-0.61216,-0.89788
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.31365,13.68856,-0.83783,1.24806,0.85811,0.13466,1.79516,0.2241,-0.81957,0.52898,0.5203,-0.91599
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.91362,14.98006,-3.306,0.61365,1.33576,0.40482,1.35775,-0.99582,-0.83039,-0.60636,0.22882,0.25016
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.27019,14.45544,-1.22155,0.6352,0.59746,0.12357,0.57601,-0.22822,0.85384,0.82653,0.77121,-0.87757
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.37649,14.63797,-1.72355,1.07199,0.54382,0.99837,1.93231,-0.22876,0.4593,-0.15436,-0.04566,0.31661
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.06296,13.65191,-1.77671,0.74564,0.13371,0.91404,1.30362,-0.48192,-0.72421,0.79286,-0.32179,0.0651
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.91609,14.94922,-0.31324,0.65385,0.69885,0.89259,0.03899,-0.72291,0.99412,-0.89088,-0.17024,0.48496
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.76469,14.72393,0.01459,1.06003,0.51242,0.54735,0.35698,-0.99049,0.97973,-0.83064,0.56749,-0.30151
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.25101,14.3173,-2.72435,0.7047,0.3407,0.43301,1.60386,-0.77548,0.45879,-0.22571,-0.42143,-0.27802
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.62472,14.72474,0.67221,0.82791,1.21551,0.28007,1.79041,-0.19437,-0.03978,0.21527,-0.0921,0.33554
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.23613,13.32428,-2.56266,0.98526,0.13051,0.27851,1.28696,-0.86772,-0.40603,0.75671,0.65453,-0.82574
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.13097,14.57196,-2.41244,1.44764,0.18066,0.80754,0.71416,0.21733,0.03757,-0.12889,0.06441,-0.54048
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.90713,14.46968,-3.39604,1.46429,1.06304,0.64445,1.7776,0.68473,0.55895,-0.24004,0.34577,0.67163
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.15856,14.92864,-2.22211,0.56697,0.24662,0.74829,0.82976,0.11817,0.47146,-0.92856,0.03378,0.56956
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.55728,14.62253,-2.04529,0.86991,1.04814,0.0137,1.43531,0.43236,0.92463,-0.91077,0.27627,-0.56508
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,12.66852,14.65261,-1.44554,0.88536,0.34274,0.22793,1.18403,-0.24342,0.28658,0.19556,-0.26794,-0.25582
0.02289,0.1201,0.714913,0.938,0.0,2.0328,-0.925,0.393,13.35451,14.58134,-0.85071,1.19223,0.66264,0.76263,0.33146,-0.45607,-0.53393,0.86938,0.05318,-0.14037
