omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.87914,13.7461,-2.36021,0.57802,0.07842,0.58061,0.77061,0.53955,0.76833,-0.19098,-0.73237,-0.8486
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.4371,13.73949,-1.62361,0.50406,0.77195,0.10143,1.21054,-0.38659,-0.28593,0.58721,-0.5332,-0.10566
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.10754,13.35077,-0.41539,1.02024,0.98762,0.06287,0.33554,0.30357,0.94345,-0.64726,0.30438,0.38587
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.27555,13.11708,0.24185,1.49262,1.24297,0.99374,1.235,0.68053,0.9135,0.51896,-0.99734,0.60152
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.66926,13.42522,-1.97446,0.73126,0.15112,0.89055,1.99446,0.55327,0.94651,-0.34914,0.49707,0.99709
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.89644,13.41249,0.82687,1.27544,0.28731,0.0418,0.65655,-0.91895,-0.11386,-0.39357,0.85024,0.11391
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.91519,14.85121,-0.48349,0.89157,1.19581,0.17734,1.18364,-0.91621,0.19,0.4552,0.18657,0.0335
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.15769,13.03836,-1.98674,0.79208,0.45729,0.60037,1.23786,0.29851,-0.91979,-0.09567,-0.88438,0.84646
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.75669,14.15501,-2.57079,0.8556,0.53995,0.01254,0.1909,0.36432,-0.96382,0.50369,0.63774,-0.77819
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.48353,13.63889,-1.09886,0.67942,0.09873,0.88471,0.064,-0.73624,-0.20874,0.11012,0.91887,-0.71395
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.26982,14.30852,-2.20584,0.50462,0.16779,0.41765,1.08951,0.84065,0.62914,0.97695,0.73792,-0.74271
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.00411,14.82135,-1.3013,0.63719,0.50654,0.80031,1.52863,-0.61274,-0.90404,-0.21963,-0.38833,0.91879
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.39204,13.58256,-2.5002,1.35239,1.37047,0.43624,0.33165,-0.6746,-0.1135,0.85532,-0.40187,-0.12143
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.67238,14.10165,0.32546,0.80721,1.30766,0.05647,0.40451,0.72235,0.64037,-0.18631,-0.76781,0.44827
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.89661,13.38034,-1.42873,1.13713,1.00724,0.0856,0.96739,0.65658,0.70893,-0.84024,0.96048,0.16693
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.42623,13.5705,-0.07059,1.17351,0.15231,0.16526,0.47907,-0.42952,-0.20628,-0.51449,0.82549,0.41283
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.29501,14.05192,-1.24653,0.83589,0.69695,0.47,0.15309,-0.08372,-0.04933,-0.43475,0.97368,0.54997
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.74993,14.91124,-0.63036,1.26443,1.21918,0.33789,0.39011,0.70574,0.49456,0.4944,-0.46574,-0.21044
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.49105,13.93628,-0.63401,1.3958,0.10631,0.40414,0.98152,0.39114,0.50537,0.9377,0.59893,0.91196
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.05743,14.93533,-2.03648,1.26407,1.4996,0.6457,1.17761,0.42181,0.85884,0.4735,-0.91143,-0.78308
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.90503,13.33066,-1.6619,0.80625,1.37589,0.45379,1.20964,-0.63411,-0.22444,-0.45957,-0.57965,0.69448
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.85448,14.65627,-0.25232,0.94297,0.00402,0.6755,1.27619,0.87946,-0.59704,0.40029,-0.76451,-0.0061
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.3035,13.4993,-0.01886,0.64316,0.67074,0.59933,0.81302,-0.06492,-0.82229,-0.52815,0.66614,0.89437
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.85601,13.71289,-2.10323,0.9044,0.27368,0.46348,0.37834,-0.85462,0.1603,-0.32991,0.5863,0.48419
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.72393,14.85198,-2.95494,0.85783,0.48886,0.7905,1.95376,-0.23954,0.57667,0.4697,0.23879,-0.23707
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.72353,13.1855,0.78273,1.08494,0.82156,0.70908,1.48644,0.5755,0.70698,-0.59376,-0.90741,0.28421
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.90258,13.34318,0.6373,1.165,0.78671,0.57012,1.12926,0.77821,-0.14137,0.52692,0.13372,0.16942
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.43417,13.68772,-0.88101,1.44326,0.51391,0.70437,1.60147,-0.71116,-0.72954,-0.91971,0.49472,0.21624
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.60871,13.90381,-0.2901,1.48036,0.55903,0.50273,1.38372,0.57705,0.29298,0.34192,0.67682,0.84179
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.15738,14.34755,-2.79407,1.40118,0.85057,0.13619,1.24145,-0.65846,-0.86876,0.49352,-0.33599,0.06067
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.10315,14.76528,-0.3615,1.0728,1.29451,0.25812,1.63274,0.74413,0.72988,-0.73826,0.50325,-0.6033
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.0758,14.0754,-1.91636,1.40075,0.80008,0.06501,0.2457,0.07527,0.59719,-0.173,0.15555,0.65251
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.1863,14.24433,-1.97727,1.43825,0.49311,0.52286,1.03125,0.13581,0.18538,-0.50602,-0.7274,0.42623
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.48731,14.05371,-1.26297,1.43749,1.00883,0.66378,0.02555,0.14856,0.64655,-0.54751,0.04739,-0.74603
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.30437,13.72712,0.05565,1.30837,0.34035,0.55918,0.73459,0.60032,-0.44149,0.85023,-0.3256,-0.10808
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.16919,13.29609,-3.27683,1.46874,1.47868,0.65212,0.88098,0.24708,0.57349,0.83724,-0.47621,0.59861
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.19032,14.9168,-1.87654,0.84005,1.27265,0.57757,1.85963,-0.3591,-0.36508,0.48043,0.17917,-0.78015
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.1737,13.19666,-1.25817,0.60732,0.62916,0.47468,0.55873,-0.55363,0.88354,-0.23859,0.55786,0.67272
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.31058,13.49135,-2.23066,0.99097,1.12325,0.11332,0.58191,-0.89785,0.82146,0.18178,-0.10407,0.85106
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.17862,14.4657,0.75371,0.96774,0.38012,0.04633,1.25906,-0.25747,-0.93411,0.01261,0.80706,-0.49289
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.87092,13.03598,-0.70759,1.05672,0.55853,0.72023,1.78349,-0.16693,0.8423,-0.94842,0.11273,0.88705
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.1945,13.20886,-2.69679,1.1414,1.27591,0.05207,0.59877,0.71768,-0.43251,-0.89264,-0.11987,0.56519
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.30919,13.79139,-2.70218,1.07461,0.03813,0.01934,1.37124,0.66009,0.29844,0.88223,0.21413,-0.7965
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.36159,13.20797,-2.45626,1.46487,0.42972,0.73873,1.69821,0.13665,-0.23846,0.62579,0.25374,0.15197
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.14604,14.9115,-0.10052,0.71089,0.16088,0.0017,1.3852,-0.46446,-0.71259,-0.58794,-0.08238,-0.5238
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.47884,14.39897,0.12563,0.89128,0.85667,0.02893,1.27081,0.54499,0.4169,-0.97332,0.45604,0.56092
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.51197,14.45277,-2.93667,1.14661,0.74274,0.70237,0.55779,0.42009,-0.68241,0.21471,-0.1967,0.72387
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.33649,14.60607,-1.8325,0.55815,0.73233,0.33252,0.46201,-0.58258,0.94284,-0.09282,0.55555,0.30444
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.50446,13.23657,-2.04528,1.14564,0.17807,0.87833,1.5176,-0.34531,-0.91468,0.07394,-0.54714,0.60807
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.75612,13.42319,-0.07016,1.407,0.83694,0.65344,0.24729,0.34376,-0.35618,0.08866,-0.75769,-0.41689
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.11202,14.26435,-2.09529,0.65657,1.24525,0.0742,1.97845,0.84988,-0.66724,0.95489,0.89681,0.75329
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.35939,14.84939,-3.46318,0.66973,0.96622,0.62671,1.49598,-0.6541,-0.58462,0.26178,-0.2809,-0.10853
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.11207,13.7893,-2.78872,0.82695,1.45855,0.25343,0.101,0.30095,0.26767,-0.21195,-0.4223,0.87241
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.75604,13.19076,0.70041,0.97105,0.54332,0.046,0.2936,0.371,0.11977,0.88344,0.54723,-0.21308
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.39603,14.90919,-1.75869,0.69694,0.17327,0.86352,0.45958,0.79276,0.68704,0.56587,-0.38853,-0.99136
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.46743,13.23469,-0.2609,1.3833,0.80594,0.8321,0.39391,0.97867,0.83137,-0.65708,0.70207,-0.09783
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.47921,13.83214,0.4151,0.73122,1.18616,0.4964,0.61192,-0.11456,-0.29657,-0.8106,-0.36008,-0.79211
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.33875,14.66326,-1.05699,1.17888,1.21194,0.02214,1.78129,-0.53335,0.45819,0.21317,-0.85604,-0.4575
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.06298,14.31273,-3.2,1.09011,1.21477,0.4436,0.21746,0.46892,-0.43693,0.01839,0.42391,-0.1371
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.88315,14.15306,-2.15655,0.96175,1.33349,0.99772,0.3552,-0.39084,0.80472,0.07384,0.97324,0.00142
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.55373,13.04718,0.46577,0.57112,0.73086,0.88095,0.50862,0.28589,0.92976,0.94872,-0.19034,-0.03999
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.98333,13.45829,-1.36874,0.77803,0.83847,0.02834,0.30088,-0.18012,-0.399,-0.72099,0.24362,-0.34969
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.55412,13.774,0.8335,0.80344,1.13556,0.85963,0.98057,0.60246,-0.22293,0.62808,-0.50171,0.53454
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.92116,13.35384,-0.32314,0.81414,0.0894,0.45204,0.87196,0.81999,-0.63703,0.76202,0.92293,-0.00733
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.89165,14.95676,-3.44124,0.60329,0.83861,0.32255,0.89287,-0.02253,0.46323,-0.71896,0.04298,0.22233
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.10653,13.3246,-1.37614,0.86719,0.3045,0.52166,1.8785,0.58921,0.91075,0.18198,-0.6167,-0.52035
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.87653,14.19981,-2.99104,0.999,0.58199,0.19588,0.85576,0.35503,-0.1293,-0.56403,-0.81271,0.19778
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.90193,14.70793,-2.93358,0.58505,1.15932,0.32049,1.74845,0.93488,-0.52163,0.61678,0.52054,-0.58288
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.18601,14.8193,-1.12359,0.85533,1.01743,0.57807,0.43473,-0.97403,-0.03214,-0.35566,-0.05638,0.79006
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.54475,13.50819,-1.61346,0.70994,1.31237,0.70704,0.428,-0.94823,0.14217,-0.39441,0.14799,0.47734
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.20756,13.31391,-2.3022,1.0966,1.45273,0.47015,0.60771,0.38209,-0.54084,0.72035,-0.58598,0.20418
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.81223,13.66694,-2.50974,1.38228,0.22605,0.09921,1.42548,0.31511,-0.10605,0.64249,-0.07367,0.23714
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.56465,13.93719,-0.5229,1.28537,0.41709,0.43518,0.95485,-0.45135,0.01926,-0.83812,0.26622,-0.02254
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.59523,13.01616,-0.61939,1.31165,1.4403,0.58721,0.02178,0.7489,-0.19995,-0.82959,-0.71429,-0.91102
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.35001,13.51567,-0.79501,0.65849,0.95569,0.84761,1.50702,0.27598,0.95051,0.82238,0.78875,-0.75884
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.0469,14.78869,0.34633,0.63792,0.05644,0.28937,0.32531,0.99437,-0.75631,0.40538,0.57932,-0.97199
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.33621,13.86618,-0.48756,1.0018,0.18497,0.65222,0.65628,-0.19758,-0.83851,-0.13573,-0.88408,0.83444
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.16772,13.03395,-1.4819,0.60784,0.25376,0.86175,1.19855,-0.83618,0.88771,-0.51138,0.2279,-0.02832
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.09266,14.9147,-1.64084,1.48957,0.88257,0.6641,0.05687,0.74228,-0.94603,0.22865,-0.69245,0.70033
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.23217,13.44797,0.58903,0.60289,0.65747,0.14251,0.68098,-0.14332,0.87997,0.32194,-0.39687,0.14136
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.28586,14.57414,0.76856,0.80211,1.18019,0.26432,1.40648,0.56623,-0.46154,-0.32681,0.14132,0.82718
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.75496,13.82831,-1.45226,0.8537,0.68015,0.45592,0.87241,-0.90021,-0.45506,-0.54906,-0.58067,0.54194
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.93718,14.03091,-1.93616,1.32028,0.81196,0.78072,0.79816,0.681,-0.9663,-0.67572,0.95636,-0.34022
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.50924,13.46384,0.6969,0.80518,1.0903,0.17901,1.71898,-0.34345,0.97293,0.10423,-0.19562,0.46907
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.3523,13.84481,-3.27609,1.2675,0.72527,0.06571,0.48433,-0.57465,0.67466,0.76912,-0.61304,-0.21418
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.9555,13.75449,-2.17955,0.58545,1.03454,0.0073,0.9018,-0.62995,0.45513,0.59365,-0.21681,-0.61416
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.3906,13.47682,-2.85003,0.81668,0.50601,0.70735,1.12053,0.74159,-0.96823,-0.57633,0.10877,-0.98538
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.86938,14.6824,-0.30753,1.13387,1.46212,0.23642,0.93476,0.43374,-0.8012,-0.72925,0.44708,-0.80076
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,13.52609,13.85896,-0.68903,0.8496,0.58365,0.93377,0.96929,0.82195,0.99329,-0.09711,0.43928,0.01511
0.02237,0.1161,0.808075,0.9649,0.0,2.0328,-1.0,0.0,12.38904,13.16633,-2.09525,0.98715,1.47331,0.52576,0.82558,-0.92879,0.82447,0.68938,-0.4401,0.38581
