omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.74505,13.36657,-0.64313,0.82058,1.48151,0.41618,0.64551,0.02629,0.64295,0.78712,-0.44431,-0.45131
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.45845,13.73881,0.81823,1.36704,1.3409,0.62869,1.99887,-0.29774,0.99048,-0.08818,-0.85872,-0.80032
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.77583,13.96411,-1.88618,0.91625,0.21678,0.1639,1.35713,0.2073,0.60935,-0.93824,-0.4078,0.95407
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.6584,13.85711,-2.81984,0.80964,1.14156,0.87099,0.84974,0.99589,0.4204,0.68562,-0.79442,-0.02528
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.53155,13.40071,-2.86869,0.99165,0.91303,0.65947,0.97344,-0.06206,0.30087,-0.79792,-0.06579,0.35755
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.00036,14.72099,-1.14439,0.95241,0.57756,0.49252,0.69398,-0.91632,-0.46774,0.975,-0.954,0.92227
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.81896,13.24243,-2.8464,1.33753,0.35721,0.1453,0.19067,0.9489,-0.77593,0.95703,-0.51919,0.75985
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.85499,14.8671,-3.25381,1.32662,1.30397,0.90085,1.88219,-0.47188,-0.56735,-0.77978,-0.25588,0.39011
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.59196,14.24949,-1.26803,1.42122,0.01692,0.3883,0.2059,0.42739,0.28032,-0.42151,-0.15101,-0.78517
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.58375,14.4768,-1.35487,0.73434,0.15816,0.34903,0.99505,0.4928,-0.53646,-0.11717,0.45498,0.67192
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.03439,14.60907,-2.18839,0.79643,0.21004,0.07969,1.28941,-0.41335,0.46991,-0.19731,-0.17642,0.9198
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.73127,14.87659,-2.54281,1.09597,0.47968,0.29555,1.37519,-0.34888,0.81318,-0.34099,-0.48366,-0.50657
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.57782,13.51663,-3.44165,1.49688,1.17614,0.58541,0.41332,0.4562,0.32932,0.20056,0.67147,0.31111
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.64846,14.74444,-2.04215,1.07696,1.24904,0.28661,0.84233,-0.57532,-0.97497,0.84733,-0.12676,0.14474
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.99417,14.63925,-3.43737,0.97344,0.18459,0.0507,1.95715,0.09369,0.97088,0.81244,0.99265,-0.92122
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.22374,13.06843,-2.97195,1.08796,1.23702,0.33482,1.66996,0.60577,0.29774,-0.78262,-0.05138,0.8972
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.33553,13.1746,-1.77852,1.19596,1.43358,0.66761,0.55032,-0.6425,-0.81695,0.82546,0.28033,0.7013
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.13941,14.6074,-2.19492,0.79925,1.22515,0.60143,1.90789,-0.12751,0.4582,0.7944,0.68062,0.05604
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.75273,13.36709,-0.03406,1.11133,1.30455,0.1044,1.7357,0.86074,-0.22639,-0.92568,-0.70866,-0.01334
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.6272,14.11269,0.54112,1.39505,0.0908,0.57154,0.42113,-0.5977,0.07515,-0.69486,0.07612,-0.86549
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.71405,14.40228,0.66272,0.94251,0.61534,0.69965,0.42747,0.4146,0.42974,-0.73058,-0.93921,-0.77065
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.82951,14.22851,-1.14484,0.63346,0.33279,0.26644,0.80787,0.20026,-0.85514,0.30449,0.82921,-0.67747
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.6276,14.67448,-3.05675,0.93347,1.03516,0.11317,0.4803,0.93959,-0.26402,0.54472,0.05739,-0.6206
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.5847,13.40805,-0.85423,1.16606,0.72283,0.00201,1.49325,0.82608,0.94789,0.72654,-0.24618,-0.8884
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.34595,13.82716,-2.82687,1.40047,1.00974,0.34226,1.00354,0.10123,-0.77204,-0.28627,-0.61252,-0.91741
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.23567,13.79388,0.03615,0.91297,1.09628,0.77681,0.34839,-0.07393,-0.50261,0.54129,0.02677,0.27734
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.42839,13.94735,0.26629,1.01119,0.71447,0.68255,0.75663,0.87729,0.21999,0.07557,-0.90827,-0.36315
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.2731,13.83001,0.15436,1.01006,1.22828,0.13248,1.46001,0.73372,0.19133,0.29307,0.23578,0.7381
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.17453,13.25396,-0.93675,0.70087,1.38515,0.85695,0.17454,0.44427,0.82061,0.69021,0.34084,0.01947
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.76941,13.6192,-2.41127,1.27139,0.9961,0.57532,1.50461,-0.20605,-0.41101,0.88939,-0.88835,-0.1104
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.8428,13.3539,0.59486,1.36208,1.02835,0.60687,1.87576,-0.07682,0.6997,-0.98656,-0.81182,0.70562
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.53834,13.82803,-0.1147,1.36905,0.65261,0.20028,0.04879,0.49606,0.61425,-0.53989,-0.9553,0.75674
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.09862,14.3128,-0.52741,0.83869,0.76736,0.80918,1.40507,-0.01342,-0.22846,0.84444,0.14396,-0.00011
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.51712,14.08076,-1.89848,0.68245,0.20779,0.58739,0.17135,0.36528,-0.0959,-0.91095,-0.84791,0.25289
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.15814,13.34365,-0.65518,0.65382,1.08355,0.64159,1.16848,-0.68304,-0.99635,0.46044,0.88639,0.6014
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.30578,14.25925,-0.47854,1.38973,1.31902,0.81367,0.1569,-0.98549,0.86619,0.87053,-0.09272,-0.55788
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.03929,14.54871,-2.46539,1.16321,0.51875,0.22039,0.07181,-0.86508,0.16945,0.69352,0.93163,-0.79379
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.66125,14.30905,-1.68129,1.34114,0.75444,0.743,0.56273,0.35919,-0.5952,0.59696,-0.21258,-0.70149
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.07326,14.31602,0.72708,1.11578,0.42344,0.68063,1.57808,-0.69869,-0.45856,-0.84479,-0.25475,0.60771
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.09893,14.76281,-0.10768,1.17968,0.11491,0.71351,1.66334,0.8973,0.30129,-0.27543,-0.08462,0.79097
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.80126,14.38138,-1.10561,1.08453,0.52809,0.16115,0.71129,-0.17262,-0.07282,-0.18376,-0.66481,-0.90415
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.97583,14.2739,0.27831,0.81134,0.33198,0.08777,0.85417,-0.84266,0.01793,0.96914,-0.58734,-0.26718
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.20422,14.07802,-0.51587,1.29337,0.26736,0.90911,0.59842,-0.03559,-0.27096,0.18734,-0.28285,0.01541
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.70071,14.47838,-0.00561,1.40057,0.5833,0.64464,1.36223,0.54972,0.92146,0.15921,-0.15075,-0.63577
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.32407,14.12695,-1.4737,0.98118,0.47828,0.57622,1.48497,-0.85996,0.69022,-0.85771,-0.35827,0.46503
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.34706,13.37579,-3.45148,0.60019,1.02874,0.432,0.37827,0.36719,-0.19197,-0.30359,0.90775,-0.80649
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.22496,14.70405,-1.03376,0.8973,0.5322,0.22255,0.3813,0.26684,-0.26746,0.53325,0.66954,-0.86801
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.72473,13.43461,-2.59234,1.02252,1.33003,0.79094,0.66931,0.75527,0.07874,-0.82209,0.97209,-0.88521
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.01839,13.70387,-1.01663,0.87292,1.1135,0.86237,1.30729,0.43297,0.94411,-0.5949,-0.21636,-0.35403
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.19508,14.96273,-3.21322,0.7113,0.274,0.12595,1.69653,0.21568,0.71836,-0.51809,-0.35379,0.6512
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.69516,13.27193,-2.98751,1.30595,1.41787,0.50614,1.87069,0.38525,0.13153,-0.97689,0.89738,-0.03033
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.95545,13.74512,-0.00745,0.89458,0.0159,0.8757,1.51939,-0.47774,0.43744,0.80689,0.45316,0.9514
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.02044,14.31534,-1.21777,1.04579,0.53739,0.37824,0.87895,0.41394,-0.88761,-0.00211,0.42648,0.31037
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.25282,14.47088,-0.33848,0.89332,0.40771,0.27773,1.00618,0.64008,-0.65185,0.72589,-0.52231,0.80029
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.81204,13.019,-1.85684,1.10335,0.75703,0.67758,0.85165,0.81642,-0.20047,-0.61143,0.39189,-0.29535
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.60045,14.10007,-0.93527,1.09744,1.25875,0.76496,1.65097,0.36313,-0.53329,-0.07037,0.14063,-0.22159
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.88572,13.62982,-3.04041,1.12155,0.14565,0.47485,1.51999,-0.8,-0.66948,-0.74675,-0.34434,-0.15265
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.57775,13.41571,-2.1198,0.76038,0.13247,0.95031,0.18493,-0.44537,0.37643,-0.3152,0.18183,-0.45125
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.77377,14.28967,-3.26201,1.19489,0.37116,0.04201,1.1213,-0.31041,-0.95527,0.83033,-0.66009,0.4196
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.44953,13.58785,-1.47742,0.61652,0.43297,0.55198,0.90245,-0.27176,0.76098,-0.48718,0.55476,0.31847
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.86402,13.66563,-2.79753,1.29577,0.77819,0.66365,0.12479,-0.04802,0.23908,-0.74259,-0.88964,-0.61976
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.28003,14.65049,-0.24227,1.45079,0.8126,0.01514,0.43894,-0.22926,0.04044,0.72095,0.26366,0.08786
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.32861,13.03726,-0.82754,1.02476,1.14839,0.29728,1.63016,0.53272,-0.49846,0.43001,-0.31408,0.81597
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.03813,14.55425,-0.71029,1.30153,0.56476,0.50498,0.8412,-0.76019,-0.60421,-0.08242,-0.04969,-0.47906
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.72236,13.99965,0.82054,1.17452,1.30949,0.25635,0.86067,-0.21227,-0.67128,-0.86023,0.01269,0.82963
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.75869,13.24233,0.86527,1.37636,0.37405,0.20572,1.77676,0.78202,-0.53968,-0.21148,0.14634,-0.66571
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.91338,13.28486,0.59379,0.9342,0.9803,0.75815,1.16401,-0.34127,0.8335,0.28744,0.755,0.76478
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.52509,13.64352,-0.88048,0.81755,1.41495,0.16873,0.03678,-0.20046,0.01212,0.57643,0.02574,0.48849
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.7268,13.6905,-1.91201,1.18652,0.36012,0.04925,0.4044,0.78491,-0.06945,-0.52698,0.08799,-0.47464
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.27918,14.03404,-0.169,1.29286,0.14454,0.23567,0.38022,-0.20571,0.6287,-0.00781,-0.09727,0.91865
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.28042,14.33502,-2.26508,0.94296,1.46715,0.17732,0.75843,-0.06199,-0.70048,-0.76935,0.1575,-0.86089
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.69709,14.44254,-1.37117,1.40056,0.61032,0.72913,1.79574,-0.93544,0.44555,0.60954,0.19597,0.33073
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.58354,14.51761,0.17484,0.93413,0.6258,0.1393,1.12575,-0.50607,0.97225,0.92151,0.44536,0.83847
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.75426,13.33199,0.73164,0.84953,0.53376,0.94031,1.07718,0.41171,0.89125,0.90816,0.27344,-0.5906
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.31332,13.45735,-1.62806,1.06044,0.37921,0.35687,0.46641,-0.04513,-0.56782,0.78701,-0.59238,0.2219
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.61866,14.86557,-0.96519,0.58283,0.0151,0.65025,1.83932,0.75925,0.64636,-0.72056,-0.96581,0.00581
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.10263,14.26182,-0.51102,0.77409,0.85157,0.07395,0.81935,0.7845,0.96261,-0.49579,0.28799,0.51576
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.48152,14.98011,-2.57441,1.16361,0.71061,0.05638,0.87636,0.57623,0.81418,0.43264,0.27545,0.3319
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.41346,13.71659,0.99669,0.93451,0.71423,0.43846,1.51203,-0.43963,0.99403,-0.81711,-0.85246,-0.34821
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.08043,13.81279,-2.23358,0.65757,1.00999,0.10019,1.58881,-0.58125,0.17174,0.57698,-0.35673,-0.07504
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.7433,14.80777,-2.33005,1.20597,0.48108,0.09314,1.81408,0.97232,0.70558,-0.68658,-0.32299,0.96443
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.31328,13.12614,0.26432,0.6359,1.08697,0.81691,1.02166,-0.96314,0.74854,0.24257,-0.94564,-0.22507
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.48685,13.65174,-0.04232,0.76289,1.02482,0.88397,1.6725,0.68753,-0.76481,-0.69942,-0.64543,0.40413
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.64613,14.55253,-3.0041,0.88463,0.58133,0.98842,1.69065,0.24307,0.90436,-0.95155,0.52407,0.6069
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.48939,13.87399,-3.14898,1.23351,1.35485,0.31891,1.62256,-0.88603,-0.83425,0.77911,-0.94981,0.26823
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.71974,14.97795,-0.5526,1.33107,0.55869,0.21647,0.35355,-0.61822,-0.23419,-0.40232,0.19315,-0.36248
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.44777,14.18169,-3.30458,0.69545,0.01759,0.83648,1.2895,0.78146,0.23008,-0.57332,0.7366,0.11582
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.67927,14.47992,-0.66884,0.81833,0.79616,0.38091,1.63097,-0.16071,0.83739,0.18485,-0.97677,-0.80843
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,12.62437,13.03777,-2.24176,0.65077,0.9649,0.33143,1.19929,0.80792,-0.80302,-0.76136,-0.44888,0.69492
0.0226,0.1291,0.85519,0.9876,0.0,2.6868,-1.0,0.0,13.50869,14.91109,-0.17407,1.25529,0.169,0.41329,0.69005,0.50537,-0.34137,0.56939,0.48582,-0.35517
