omega_b,omega_cdm,sigma8_m,n_s,alpha_s,N_ur,w0_fld,wa_fld,logM_cut,logM_1,sigma,alpha,kappa,alpha_c,alpha_s,s,A_cen,A_sat,B_cen,B_sat
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.71989,14.41898,-0.15089,1.00323,1.47068,0.03876,0.72334,-0.81225,-0.26528,-0.78647,0.00352,-0.26732
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.19565,14.46061,-2.26686,1.41775,0.52944,0.7289,1.59376,-0.74316,-0.10762,-0.49997,-0.59872,0.29482
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.99984,14.89855,-2.27642,0.99292,0.5113,0.82993,0.27436,-0.56734,-0.69333,-0.82848,-0.46579,0.94424
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.35078,14.30849,-0.37448,0.85323,0.25492,0.64926,1.43698,-0.45663,0.9802,-0.96061,0.33928,0.88772
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.99567,13.01158,0.60191,1.10948,1.10258,0.51567,1.18487,0.82536,-0.94393,-0.07074,0.39773,0.68343
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.96208,14.00941,-2.3117,1.08139,1.48869,0.4058,0.27619,0.11965,0.76919,-0.49952,0.55651,-0.63216
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.39511,13.95744,-0.29427,1.33678,1.38563,0.09181,0.56179,-0.91037,-0.6764,-0.90571,-0.08254,0.96583
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.57611,14.66469,0.55988,0.69684,0.60978,0.64502,1.58577,0.7654,-0.29812,-0.50862,-0.37755,0.11688
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.19651,14.81809,-2.04388,0.72029,0.83496,0.63748,0.97095,-0.51084,-0.64235,-0.79551,-0.46996,-0.41098
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.69905,14.84224,-2.18168,1.13003,0.34903,0.12627,0.06036,-0.85632,-0.26534,0.55414,-0.80228,-0.5837
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.97637,13.52739,-1.10259,1.43125,1.22939,0.95677,0.465,0.91944,-0.69346,0.40326,0.54473,-0.45994
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.11635,14.73836,-1.4267,1.00118,1.43835,0.303,1.13562,0.45793,-0.16281,0.54598,-0.25269,-0.83884
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.87968,14.02697,-1.90582,0.9327,1.23052,0.75608,1.16671,-0.4597,-0.07152,0.06296,0.04605,0.08036
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.04894,14.04665,-0.40326,1.17468,1.09418,0.61455,0.35429,0.6077,-0.60244,-0.99076,0.65053,0.48884
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.59851,14.82186,-0.85118,0.76753,0.14578,0.85319,0.11324,-0.22988,0.39182,-0.54785,0.59246,0.80347
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.25391,13.6156,-0.14212,0.98905,0.14335,0.54827,0.25179,0.0541,-0.66024,-0.80151,-0.82053,0.90882
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.08363,13.82695,-0.02682,1.17825,0.7808,0.05907,1.92686,0.61234,-0.41513,0.03124,-0.59826,-0.34927
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.96705,13.06892,-1.62761,1.28892,1.46285,0.29251,1.79622,0.89594,0.93059,-0.50616,-0.13913,0.14291
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.1543,13.52363,-0.492,0.82756,0.9393,0.0354,1.12271,0.62385,-0.89746,0.1661,0.79693,0.47899
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.25504,14.92878,0.07487,0.60872,1.0109,0.20263,0.02708,0.84684,-0.23597,0.70572,0.97899,-0.12661
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.72869,13.97466,0.89773,1.19152,0.28537,0.32207,0.49461,-0.03995,0.24267,-0.11682,0.05122,-0.87466
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.47904,13.54235,0.96205,1.04952,1.14057,0.00148,1.43226,-0.87068,0.72129,-0.72137,0.16936,0.37242
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.37588,14.65869,-0.73361,1.18267,0.61963,0.07815,0.06753,-0.93313,-0.25084,0.34067,-0.30494,0.13763
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.59922,13.18448,-1.34937,0.78671,0.87655,0.43187,1.36931,-0.51134,0.06278,0.39784,-0.24015,0.19019
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.49021,13.71984,-0.5293,1.17003,0.06599,0.97691,0.65869,0.38738,-0.727,-0.13347,0.665,-0.83797
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.38299,14.88667,-1.85402,0.5593,0.18254,0.66716,0.19177,0.81698,0.1278,0.78882,-0.70976,-0.7224
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.99099,14.33183,-1.17508,1.3499,0.28807,0.48392,1.48374,-0.84737,0.08135,-0.33844,0.24543,0.15615
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.31055,14.13094,-0.39204,0.9564,0.33994,0.21903,0.63975,-0.46126,-0.46001,0.35737,0.80372,-0.9019
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.30116,14.4131,-0.61302,0.80379,0.5429,0.51237,1.33213,0.5132,0.52488,0.94511,0.23486,0.39922
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.36622,13.406,-2.9403,0.52956,1.44735,0.78807,0.60496,0.81123,-0.34969,0.54981,-0.9424,0.62303
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.86216,14.78967,-1.02653,0.69456,0.89161,0.77299,1.24228,-0.36124,-0.77869,-0.78909,0.57496,0.86039
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.80645,13.16025,-0.73904,1.40747,0.52204,0.73472,0.90542,0.61843,0.04412,0.97414,0.08636,0.89844
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.49693,14.43754,0.05618,0.86582,1.23705,0.59629,0.17457,0.54503,-0.40716,0.34329,0.31589,0.64299
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.42053,13.21008,0.23292,0.80932,0.86445,0.02772,0.42856,0.48503,-0.97852,0.35019,-0.12878,-0.53707
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.50766,13.44538,0.82377,1.38556,0.34746,0.29132,1.79512,-0.68854,0.02857,0.20794,0.98149,-0.48365
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.42371,13.38463,-1.48794,1.40333,0.48762,0.99742,0.15452,-0.04047,-0.80596,0.34314,-0.73768,0.34334
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.17021,13.15161,-0.78693,1.33312,0.66397,0.68279,1.49414,-0.82966,-0.8969,0.02829,-0.02123,0.60833
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.04038,14.34803,-2.36836,1.18773,0.02754,0.95068,1.73564,0.44639,0.87832,0.19115,-0.02109,-0.33388
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.30691,14.88553,-2.13153,0.70014,0.01548,0.97327,1.98306,0.48421,0.45287,-0.69241,-0.34839,-0.1442
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.81181,14.77001,-3.48707,1.09416,0.46712,0.83516,0.83598,-0.88423,-0.74589,-0.98323,0.10402,0.21824
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,13.41597,13.0527,-3.30573,0.79993,0.74043,0.01341,1.69363,-0.30933,-0.26974,0.64827,0.41969,0.99168
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.00665,14.67027,-2.65753,1.0283,0.394,0.8345,0.48621,-0.69045,-0.9912,-0.57953,0.56404,-0.95574
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.83255,14.1742,-0.98894,0.54465,0.64467,0.50914,1.29029,-0.83783,-0.2391,-0.04536,0.57907,-0.27943
0.02306,0.1151,0.837463,0.9691,0.038,1.9089,-1.0,0.0,12.16365,14.76852,0.95419,1.4965,0.64804,0.5218,0.21474,0.43433,0.87158,-0.65938,-0.51663,0.62709
